Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
12/01/2020,2187,36,128,270,511,425,342,271,201,108,59,0,1167,1014,6,894,75,403,462,78,275,0,0,0,5,5,11,9,6,0,20,16,0,12,1,16,7,0,0,6,6,10,13,21,29,24,19,0,65,63,0,49,1,48,25,4,1
07/28/2020,332,3,18,36,87,75,66,33,19,9,7,0,185,145,2,159,12,79,51,8,23,0,0,0,1,0,0,1,1,0,1,2,0,0,0,2,1,0,0,1,2,7,3,2,1,1,1,0,12,6,0,8,0,8,2,0,0
04/06/2021,858,4,68,134,234,185,126,90,56,18,15,0,440,417,1,233,64,250,211,27,73,0,0,0,0,1,3,0,0,0,0,4,0,3,0,1,0,0,0,0,2,8,11,17,14,8,8,0,29,39,0,12,2,43,7,2,2
10/17/2022,466,2,29,90,77,67,60,56,57,39,20,0,263,203,0,128,30,121,120,17,50,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,2,1,1,5,8,6,6,0,17,12,0,4,1,13,11,0,0
07/04/2023,18,0,4,3,1,5,3,3,0,2,1,0,9,9,0,3,1,3,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,3,0,0,1,0,2,1,0
08/23/2022,674,2,50,86,117,121,107,84,86,38,35,0,400,274,0,171,33,170,175,29,96,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,4,3,7,7,4,11,5,8,1,25,25,0,9,4,23,13,0,1
12/18/2022,356,4,44,52,57,71,48,50,43,20,15,0,193,160,3,86,15,98,106,8,43,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,4,0,0,1,6,8,6,5,5,4,9,0,22,22,0,7,1,22,11,1,2
07/03/2022,452,1,33,51,102,90,63,55,40,33,18,0,270,182,0,92,30,109,142,19,60,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3,1,2,6,10,8,0,19,14,0,6,3,16,8,0,0
02/11/2021,437,10,39,64,101,82,58,61,44,19,8,0,211,226,0,137,20,78,141,23,38,0,0,0,2,2,3,0,3,0,2,8,0,5,0,3,2,0,0,3,5,3,2,5,12,6,3,0,21,18,0,10,2,17,9,0,1
02/19/2021,318,8,32,46,83,63,41,42,13,16,14,0,164,153,1,99,13,59,90,19,38,0,1,0,1,0,1,3,2,0,2,6,0,2,0,5,1,0,0,0,3,5,2,3,5,3,11,0,15,17,0,8,2,16,5,0,1
11/27/2020,1255,23,133,131,257,221,206,179,138,76,47,0,658,594,3,416,45,272,315,55,152,0,0,0,0,3,4,7,9,0,9,14,0,7,2,11,3,0,0,3,5,7,18,20,30,30,20,0,61,72,0,40,4,56,29,2,2
07/18/2020,132,4,14,13,37,25,21,19,9,5,3,0,61,71,0,44,1,46,22,5,14,0,0,0,0,1,1,1,1,0,2,2,0,2,0,0,2,0,0,0,1,0,1,2,2,6,2,0,8,6,0,1,0,10,2,1,0
07/03/2020,174,5,28,14,52,36,25,18,16,9,4,0,106,67,1,51,3,48,40,10,22,0,0,0,0,0,2,1,2,0,3,2,0,1,0,4,0,0,0,4,2,2,6,3,4,5,2,0,12,16,0,5,0,15,5,1,2
09/06/2020,143,2,11,16,44,30,17,18,10,3,5,0,72,71,0,57,0,29,45,5,7,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,1,2,0,3,2,2,0,7,4,0,4,0,5,2,0,0
09/08/2022,571,3,38,119,87,109,67,74,56,29,29,1,349,221,1,128,41,167,132,33,70,0,0,0,1,0,0,0,2,0,1,2,0,1,0,0,2,0,0,4,6,2,2,3,5,6,10,0,20,18,0,8,1,14,14,1,0
07/28/2023,86,1,8,13,13,14,18,11,5,7,5,0,57,29,0,17,4,41,16,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,4,0,4,4,0,2,0,4,1,1,0
01/06/2023,419,1,39,40,54,72,53,60,71,45,24,0,241,176,2,83,21,174,90,20,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,4,3,5,12,11,0,25,14,0,7,2,18,7,3,2
01/27/2022,1029,16,64,289,200,191,119,80,84,42,24,0,538,490,1,262,57,155,294,71,190,0,0,0,0,0,2,6,8,0,8,8,0,4,0,7,5,0,0,3,2,4,5,6,18,10,16,0,32,32,0,16,1,26,19,2,0
07/30/2021,355,2,17,51,111,68,49,48,15,9,4,0,164,191,0,74,8,92,126,4,51,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,3,1,1,4,4,1,3,0,6,11,0,3,1,8,5,0,0
02/23/2021,311,12,16,31,88,63,37,48,25,12,7,0,153,158,0,95,15,72,88,10,31,0,0,0,1,2,2,4,3,0,5,7,0,3,0,5,4,0,0,0,3,1,2,4,2,2,2,0,11,5,0,2,0,7,5,2,0
05/22/2023,92,0,7,16,14,8,11,16,17,7,3,0,51,41,0,14,4,47,22,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,4,3,0,1,0,5,1,0,0
10/18/2022,389,1,32,83,56,41,46,53,58,32,19,1,220,167,2,80,27,122,100,17,43,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,4,4,3,6,6,6,0,15,17,0,3,2,15,11,1,0
12/03/2022,420,1,42,50,73,72,62,56,57,34,16,0,235,185,0,98,20,143,91,23,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,4,5,4,8,5,10,0,21,21,0,7,4,21,7,2,1
02/15/2022,358,4,22,94,80,70,29,34,25,12,14,0,206,152,0,70,25,56,120,19,68,0,0,0,0,0,1,1,2,0,0,4,0,0,0,1,3,0,0,1,1,1,0,2,6,3,8,0,11,11,0,9,0,2,10,1,0
10/12/2021,376,6,21,95,78,77,52,34,21,15,4,0,199,176,1,63,16,107,120,28,42,0,0,1,2,0,1,1,1,0,2,4,0,2,0,3,1,0,0,0,1,3,4,5,4,3,1,0,11,10,0,8,1,10,1,1,0
11/25/2020,1833,18,108,260,430,354,257,237,165,85,45,0,969,857,7,650,53,359,406,81,284,0,0,1,1,0,3,6,7,0,5,13,0,8,0,5,5,0,0,2,7,8,10,18,26,17,20,0,56,52,0,37,5,33,26,5,2
03/11/2020,13,0,7,0,4,1,3,3,2,0,0,0,4,9,0,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,4,3,0,1,0,5,1,0,0
03/04/2020,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0
03/23/2023,263,2,19,69,37,36,28,30,40,15,8,0,149,113,1,72,17,106,42,10,16,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,2,2,3,1,2,2,3,4,0,10,9,0,8,0,8,3,0,0
09/04/2021,342,5,34,69,70,73,51,35,34,7,3,0,185,156,1,59,12,110,96,18,47,0,0,1,0,0,1,2,1,0,0,5,0,2,0,2,1,0,0,0,4,5,3,10,8,2,2,0,26,8,0,8,0,19,6,1,0
06/26/2023,31,0,3,5,4,5,2,6,2,3,4,0,20,11,0,9,1,8,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,2,0,1
05/31/2023,76,0,7,26,5,13,4,9,10,5,4,0,44,32,0,16,6,32,18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,1,0,4,3,0,2,0,5,0,0,0
08/04/2023,74,0,,6,9,13,5,13,5,16,7,0,45,29,0,25,7,18,15,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
08/05/2020,378,4,20,44,114,83,54,33,32,14,4,0,184,192,2,182,4,85,77,13,17,0,0,0,1,0,2,1,0,0,0,4,0,3,0,1,0,0,0,0,2,0,2,4,5,3,4,0,11,9,0,5,0,10,4,0,1
04/14/2022,546,1,7,54,190,116,72,61,32,14,7,0,320,222,4,77,62,72,221,23,91,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,2,1,1,0,3,4,0,0,0,3,4,0,0
12/22/2020,1338,17,80,178,301,250,195,163,151,64,36,0,693,644,1,513,59,233,320,62,151,0,0,0,1,2,2,8,4,0,7,10,0,2,3,8,4,0,0,0,4,7,7,11,16,19,16,0,40,40,0,23,1,38,14,4,0
10/27/2020,1627,4,83,202,452,342,251,179,117,53,31,0,839,784,4,681,44,249,416,81,156,0,0,0,0,0,3,1,0,0,2,2,0,3,0,0,1,0,0,4,2,6,11,23,20,8,9,0,48,35,0,23,3,35,16,5,1
07/27/2022,933,3,29,132,194,211,120,110,91,49,26,0,552,379,2,225,54,302,209,33,110,0,0,0,0,0,0,2,1,0,2,1,0,0,0,2,1,0,0,2,1,1,4,4,6,3,8,0,14,15,0,6,0,16,6,0,1
12/13/2021,2173,12,91,451,541,482,314,214,120,39,12,0,1118,1047,8,334,72,599,648,159,361,0,0,1,0,0,3,4,4,0,6,6,0,1,0,10,1,0,0,3,6,8,12,13,24,14,11,0,39,52,0,26,2,37,23,2,1
04/12/2021,865,5,58,138,204,186,144,95,60,29,9,0,426,439,0,236,19,315,196,18,81,0,0,0,0,3,1,0,1,0,0,5,0,2,0,2,1,0,0,2,5,4,7,12,7,14,7,0,26,32,0,16,0,29,11,2,0
10/26/2020,1539,8,76,192,403,303,257,180,117,66,21,0,782,754,3,601,53,279,386,55,165,0,0,0,0,0,0,2,6,0,4,4,0,4,0,0,4,0,0,0,5,5,5,17,14,19,11,0,30,46,0,26,2,20,23,2,3
07/25/2023,78,1,6,5,21,18,6,12,8,6,2,0,48,30,0,20,4,22,21,5,6,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,3,0,2,4,0,2,0,4,0,0,0
03/27/2023,298,1,27,83,27,43,27,40,32,27,19,0,168,130,0,72,18,96,66,21,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,4,6,4,3,6,0,9,18,0,5,0,14,7,1,0
03/17/2021,483,9,28,46,165,105,70,49,35,9,4,0,240,243,0,101,28,107,186,18,43,0,0,1,1,0,2,1,4,0,4,5,0,1,0,5,3,0,0,0,5,3,4,5,5,3,3,0,15,13,0,7,1,17,3,0,0
07/09/2020,288,8,29,27,93,58,41,34,23,7,5,0,135,152,1,86,4,92,70,8,28,0,0,0,0,1,2,5,0,0,4,4,0,3,0,3,2,0,0,0,4,3,2,10,5,3,2,0,13,16,0,7,2,15,4,0,1
01/08/2022,3316,29,189,609,650,631,539,378,292,145,71,1,1779,1533,4,870,205,511,791,244,695,0,0,0,2,1,9,6,11,0,16,13,0,4,0,18,7,0,0,4,11,15,15,31,49,26,38,0,103,86,0,41,7,91,41,6,3
09/07/2021,577,3,48,119,133,99,86,61,41,23,15,0,302,274,1,132,25,149,144,21,106,0,0,0,1,1,0,0,1,0,0,3,0,2,0,1,0,0,0,1,4,5,7,6,13,7,5,0,28,20,0,13,4,21,7,2,1
01/12/2022,4041,34,182,1174,697,632,491,382,325,203,137,0,2145,1889,7,1144,236,786,912,209,754,0,0,1,2,5,9,9,8,0,16,18,0,7,3,14,10,0,0,10,13,14,9,28,41,30,37,0,95,87,0,36,6,83,47,7,3
01/22/2021,736,12,48,102,172,144,116,97,61,30,14,0,387,349,0,265,29,161,178,36,67,0,0,0,0,2,4,4,2,0,5,7,0,4,0,4,4,0,0,2,2,7,7,5,12,6,7,0,17,31,0,14,1,20,9,3,1
08/27/2022,386,0,35,77,68,58,54,47,33,32,17,0,224,162,0,118,27,85,89,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,6,9,8,0,21,14,0,7,1,18,9,0,0
02/23/2023,423,0,28,107,66,65,45,41,50,25,24,0,247,174,2,124,20,139,83,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,5,5,9,0,15,13,0,9,0,13,5,0,1
06/21/2021,46,3,9,11,11,9,7,1,5,2,0,0,24,22,0,12,0,17,8,1,8,0,0,0,0,1,1,1,0,0,3,0,0,1,0,2,0,0,0,0,2,2,1,3,0,1,0,0,7,2,0,1,0,6,2,0,0
11/23/2022,514,0,30,62,81,102,56,62,73,50,28,0,266,248,0,114,30,144,138,23,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,6,7,6,0,12,18,0,7,2,17,3,1,0
05/25/2023,81,0,11,16,16,13,8,9,8,10,1,0,36,45,0,22,6,25,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,3,1,0,6,5,0,2,1,3,5,0,0
08/03/2022,929,1,43,124,232,166,111,128,90,52,26,0,558,370,1,232,60,223,232,47,135,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,2,8,6,6,11,6,0,20,23,0,9,0,20,14,0,0
04/27/2023,152,0,11,31,24,23,20,20,16,8,10,0,90,62,0,37,10,53,39,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,4,0,2,9,0,5,0,2,3,1,0
07/16/2020,297,2,28,27,88,67,43,31,22,10,9,0,156,140,1,106,5,84,61,9,32,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,8,2,5,4,3,4,2,0,14,14,0,9,1,13,4,0,1
05/03/2022,1294,1,19,345,297,233,178,116,67,38,20,0,729,563,2,226,107,230,482,84,165,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3,1,1,2,2,3,6,0,11,8,0,5,1,5,7,1,0
07/14/2021,139,2,7,24,44,32,15,13,9,1,1,0,73,65,1,13,7,49,49,6,15,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,2,1,0,1,0,3,4,0,1,1,4,1,0,0
05/11/2020,1018,38,129,62,206,197,193,142,118,69,31,0,519,495,4,589,15,186,114,23,91,0,0,1,3,6,3,6,19,0,14,24,0,16,0,15,7,0,0,5,5,10,18,24,26,28,13,0,51,78,0,54,2,44,23,6,0
08/10/2022,799,1,37,111,160,131,103,127,78,56,33,0,443,354,2,189,49,206,186,34,135,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,5,4,0,4,4,12,5,0,22,15,0,10,1,15,10,1,0
09/13/2020,123,3,26,12,37,30,19,13,9,3,0,0,61,62,0,43,3,16,45,5,11,0,0,0,0,0,0,1,2,0,2,1,0,1,0,2,0,0,0,2,5,3,1,6,5,2,2,0,14,12,0,11,0,4,10,1,0
11/29/2020,898,18,91,105,215,191,130,115,78,41,23,0,452,444,2,267,30,169,252,39,141,0,0,0,0,2,6,7,3,0,3,15,0,8,1,8,1,0,0,1,2,12,10,16,21,15,14,0,37,54,0,31,5,32,17,4,2
01/16/2023,291,1,27,24,37,43,41,40,49,40,17,0,166,124,1,67,13,89,81,19,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,4,4,7,9,0,16,11,0,1,2,14,8,2,0
02/17/2023,399,1,33,101,60,43,46,40,52,30,27,0,215,184,0,128,13,120,91,19,28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,2,1,1,2,7,10,7,0,13,20,0,14,1,7,10,1,0
10/17/2020,547,5,44,70,139,115,95,58,45,15,10,0,275,272,0,234,16,76,152,24,45,0,0,0,1,0,1,0,3,0,2,3,0,3,0,2,0,0,0,2,7,4,5,4,9,6,7,0,31,13,0,15,2,19,7,1,0
07/26/2023,95,0,3,9,15,18,11,14,14,8,6,0,58,36,1,22,6,36,18,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,3,0,0,0
12/20/2022,902,3,51,154,122,135,116,136,121,61,57,0,515,384,3,222,37,259,222,38,124,0,0,0,0,0,1,1,1,0,1,2,0,1,0,2,0,0,0,1,2,2,3,7,5,8,23,0,35,16,0,10,1,24,15,1,0
03/15/2021,368,6,32,43,109,69,63,30,34,12,8,0,201,167,0,97,25,85,114,20,27,0,0,0,0,0,4,0,2,0,3,3,0,3,0,2,1,0,0,1,3,2,3,4,10,4,5,0,22,10,0,7,3,11,6,4,1
02/10/2023,363,0,20,94,50,61,43,28,30,30,27,0,203,159,1,114,12,119,71,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,6,5,0,8,12,0,4,1,10,4,1,0
07/22/2022,824,1,37,117,151,155,113,121,85,49,32,1,483,341,0,192,39,230,225,35,103,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,5,2,4,4,8,5,8,0,18,19,0,9,2,16,7,1,2
04/19/2021,659,7,53,120,161,140,122,72,33,9,2,0,357,302,0,173,33,224,137,28,64,0,0,1,0,1,2,0,3,0,3,4,0,2,0,4,1,0,0,2,5,2,9,20,7,4,4,0,25,28,0,7,1,29,11,1,4
09/11/2021,321,6,32,65,71,71,48,29,16,15,6,0,182,138,1,85,9,73,94,23,37,0,0,0,0,1,1,1,3,0,2,4,0,2,0,3,1,0,0,0,4,5,9,3,6,2,3,0,14,18,0,8,0,17,6,0,1
12/07/2021,1156,11,72,275,253,223,153,118,78,35,19,2,601,552,3,184,26,288,306,132,220,0,0,1,1,0,2,5,2,0,3,8,0,1,2,3,5,0,0,4,4,3,11,14,14,12,10,0,43,29,0,15,1,38,12,3,3
05/08/2021,271,8,42,47,74,58,38,28,14,5,7,0,166,105,0,70,7,127,39,3,25,0,1,0,1,1,1,1,3,0,4,4,0,1,0,7,0,0,0,2,5,4,7,6,11,2,5,0,27,15,0,6,2,27,6,0,1
09/27/2021,475,6,36,121,101,90,47,56,40,10,10,0,249,225,1,102,13,140,153,24,43,0,0,1,1,0,2,1,1,0,1,5,0,1,1,3,1,0,0,0,3,6,3,10,7,4,3,0,20,16,0,4,2,17,11,1,1
03/29/2020,283,20,128,4,30,48,54,50,50,30,17,0,129,154,0,55,12,153,43,10,10,0,1,0,1,4,4,6,4,0,3,17,0,2,2,14,2,0,0,0,5,12,25,23,25,24,14,0,56,72,0,21,3,91,10,2,1
08/27/2021,540,3,38,95,151,108,71,52,38,14,11,0,288,252,0,124,11,154,159,14,78,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,2,0,0,0,4,3,5,5,10,4,7,0,20,18,0,8,0,18,10,1,1
01/03/2022,9477,24,249,2256,1964,1672,1274,1115,741,271,181,3,5212,4245,20,2271,440,1978,2139,731,1918,0,0,0,1,3,9,4,7,0,10,14,0,4,0,14,5,1,0,9,31,19,25,43,41,36,45,0,142,107,0,52,7,119,57,9,5
12/10/2020,1703,19,113,227,364,328,281,230,161,64,48,0,903,791,9,740,61,304,343,63,192,0,0,0,1,2,5,3,8,0,4,15,0,8,2,4,5,0,0,5,11,10,12,15,19,22,19,0,57,56,0,34,1,46,25,3,4
05/23/2023,81,0,3,15,11,11,6,11,11,10,6,0,45,36,0,21,7,21,24,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,1,1,1,0
07/14/2020,324,3,22,46,83,69,48,38,23,15,2,0,184,138,2,142,5,77,71,8,21,0,0,0,0,1,0,1,1,0,3,0,0,2,0,0,1,0,0,0,2,3,2,4,6,5,0,0,14,8,0,11,0,9,2,0,0
06/30/2023,40,0,3,3,9,5,4,4,8,4,3,0,26,14,0,16,2,8,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,2,0,0
04/21/2023,120,1,12,30,10,22,16,12,12,12,6,0,64,56,0,28,8,40,29,5,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,3,3,2,0,6,6,0,3,1,4,3,1,0
08/08/2023,50,0,,6,5,11,7,7,7,5,2,0,32,18,0,8,2,19,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
12/08/2020,2053,35,83,272,456,394,319,301,165,96,50,0,1056,989,8,849,74,355,402,96,277,0,1,2,4,5,6,5,12,0,13,22,0,13,4,12,6,0,0,2,7,9,12,14,15,11,13,0,48,35,0,24,4,31,18,3,3
04/25/2021,275,11,52,40,70,71,28,36,21,8,1,0,141,134,0,59,12,117,53,13,21,0,0,0,2,3,3,3,0,0,4,7,0,3,0,7,1,0,0,3,5,11,4,12,10,5,2,0,32,20,0,10,1,27,8,2,4
08/13/2021,626,3,35,97,173,154,80,58,39,15,10,0,273,353,0,137,18,150,230,13,78,0,0,0,0,0,1,2,0,0,2,1,0,0,0,3,0,0,0,1,4,5,4,5,8,4,4,0,17,18,0,6,0,20,9,0,0
02/01/2022,785,13,43,212,121,156,102,75,59,43,17,0,433,351,1,190,49,129,233,34,150,0,0,2,0,1,4,3,3,0,4,9,0,4,1,6,2,0,0,1,0,5,3,4,11,15,4,0,19,24,0,13,1,18,9,0,2
07/24/2023,81,0,9,12,11,11,11,10,13,6,7,0,51,30,0,19,9,26,20,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,4,0,4,5,0,0,1,4,4,0,0
07/12/2022,964,5,41,106,188,183,166,143,84,57,37,0,553,410,1,226,64,246,244,50,134,0,0,0,0,1,0,1,3,0,2,3,0,0,1,3,1,0,0,0,3,4,3,8,8,6,9,0,24,17,0,8,3,15,12,2,1
08/05/2022,787,0,39,94,161,134,106,105,104,46,37,0,436,347,4,197,40,232,162,40,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,1,6,9,8,0,22,17,0,6,1,25,5,2,0
06/24/2022,823,1,36,110,187,148,127,101,74,47,29,0,457,366,0,191,55,176,238,43,120,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,3,2,4,5,7,9,0,24,12,0,10,2,13,10,1,0
08/07/2020,417,2,24,65,108,83,54,48,35,14,10,0,198,218,1,188,9,78,97,18,27,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,2,3,4,0,5,5,2,3,0,13,11,0,11,0,11,2,0,0
10/30/2020,1871,4,82,233,474,384,289,240,151,65,35,0,953,915,3,777,41,307,453,83,210,0,0,0,0,2,1,1,0,0,2,2,0,0,0,3,1,0,0,2,7,12,8,9,11,15,18,0,40,42,0,21,2,34,16,6,3
12/30/2021,8183,15,256,1726,1751,1478,1118,962,635,313,196,4,4551,3605,27,1971,310,1972,1719,436,1775,0,0,1,1,2,0,6,5,0,4,11,0,6,1,4,4,0,0,12,30,20,27,36,49,32,50,0,127,129,0,49,6,149,41,8,3
08/03/2021,442,1,13,58,140,103,53,38,34,11,5,0,228,212,2,88,17,104,157,16,60,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,1,2,2,1,2,0,4,9,0,1,0,5,6,1,0
09/25/2020,379,3,34,44,101,78,66,46,26,12,6,0,202,176,1,180,12,57,79,15,36,0,0,0,1,1,0,0,1,0,1,2,0,1,0,2,0,0,0,2,5,7,8,2,5,3,2,0,18,16,0,14,0,11,5,2,2
06/27/2020,130,5,13,11,41,21,23,14,10,7,3,0,64,66,0,46,4,36,27,5,12,0,0,0,0,0,1,2,2,0,4,1,0,1,0,3,1,0,0,1,4,0,2,1,3,0,2,0,8,5,0,8,0,4,1,0,0
12/05/2022,763,1,50,143,102,114,114,130,71,52,36,1,425,337,1,207,29,230,176,37,84,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,4,11,8,15,7,0,19,31,0,8,1,22,14,3,2
04/22/2020,1053,45,147,33,168,168,168,206,150,65,95,0,547,506,0,488,26,282,124,48,85,0,0,3,2,5,15,8,12,0,20,25,0,8,0,27,9,1,0,0,5,10,28,24,33,22,25,0,71,76,0,47,5,60,25,9,1
11/17/2022,468,2,37,93,63,77,51,57,63,34,30,0,276,191,1,107,29,149,109,21,53,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,1,1,2,2,8,4,4,15,0,17,20,0,7,2,17,6,2,3
12/03/2020,2070,30,116,235,520,406,317,308,157,80,47,0,1094,972,4,848,72,397,432,76,245,0,0,0,1,3,6,10,10,0,12,18,0,7,3,13,7,0,0,1,3,11,14,20,24,20,23,0,49,67,0,38,4,45,25,3,1
05/09/2020,520,53,100,33,104,100,98,90,54,28,13,0,263,255,2,282,15,100,46,12,65,0,1,0,4,6,6,11,25,0,24,29,0,26,3,15,8,1,0,1,8,11,12,19,17,20,12,0,51,49,0,46,1,31,14,5,3
07/04/2020,63,5,14,8,16,10,13,6,7,2,1,0,33,28,2,14,3,17,16,3,10,0,0,0,0,0,2,1,2,0,1,4,0,4,0,0,1,0,0,2,1,0,1,5,1,2,2,0,8,6,0,2,0,8,1,1,2
06/17/2020,219,21,28,18,57,33,32,30,23,13,13,0,109,109,1,107,3,49,39,5,16,0,0,0,1,3,7,5,5,0,11,10,0,9,1,7,4,0,0,1,2,3,2,3,5,5,7,0,16,12,0,6,1,17,4,0,0
11/07/2022,584,0,29,131,101,93,70,74,51,37,27,0,336,247,1,153,36,176,133,19,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,3,3,5,2,9,0,18,11,0,4,1,15,8,0,1
01/18/2022,2743,30,142,918,455,412,326,273,199,100,60,0,1466,1271,6,764,174,482,698,156,469,0,1,1,0,4,7,7,10,0,11,19,0,7,1,14,7,1,0,3,9,17,13,19,33,24,24,0,75,67,0,35,5,59,34,8,1
10/13/2021,361,4,24,83,87,65,47,34,30,9,6,0,184,177,0,55,24,89,129,32,32,0,0,1,0,1,1,0,1,0,3,1,0,1,0,3,0,0,0,1,3,7,3,3,3,3,1,0,20,4,0,5,1,13,4,1,0
